locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
526199,D & T Catering,Truck,3183000,BROADWAY: DIVISADERO ST to BRODERICK ST (2700 - 2799),2710 BROADWAY,959007,959,7,14MFF-0044,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6000567.889,2117281.171,37.79368135,-122.4420021,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0044&ExportPDF=1&Filename=14MFF-0044_schedule.pdf,,4/2/14 12:41,Mar 13 2014  1:27PM,1,3/15/15 0:00,"(37.7936813595417, -122.442002100558)"
526201,D & T Catering,Truck,3184000,BROADWAY: BRODERICK ST to BAKER ST (2800 - 2899),2840 BROADWAY,958004,958,4,14MFF-0044,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6000020.336,2117205.164,37.79344143,-122.4438912,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0044&ExportPDF=1&Filename=14MFF-0044_schedule.pdf,,4/2/14 12:41,Mar 13 2014  1:27PM,1,3/15/15 0:00,"(37.7934414473276, -122.443891213774)"
526202,D & T Catering,Truck,3185000,BROADWAY: BAKER ST to LYON ST (2900 - 2999),2970 BROADWAY,957007,957,7,14MFF-0044,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999391.257,2117121.801,37.79317664,-122.4460619,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0044&ExportPDF=1&Filename=14MFF-0044_schedule.pdf,,4/2/14 12:41,Mar 13 2014  1:27PM,1,3/15/15 0:00,"(37.7931766523925, -122.446061864649)"
526194,D & T Catering,Truck,3185000,BROADWAY: BAKER ST to LYON ST (2900 - 2999),2960 BROADWAY,957006,957,6,14MFF-0044,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999441.147,2117124.218,37.79318612,-122.4458894,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0044&ExportPDF=1&Filename=14MFF-0044_schedule.pdf,,4/2/14 12:41,Mar 13 2014  1:27PM,1,3/15/15 0:00,"(37.793186137104, -122.445889418665)"
525830,May Catering,Truck,517000,BRYANT ST: 11TH ST \ 13TH ST \ DIVISION ST to DIVISION ST (1300 - 1399),1300 BRYANT ST,3903004,3903,4,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009188.668,2108146.472,37.76908713,-122.4115277,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,"(37.7690871405584, -122.411527667122)"
521736,Linda's Catering,Truck,3285000,BRYANT ST: 04TH ST \ I-80 E OFF RAMP to 05TH ST \ I-80 E ON RAMP (600 - 699),617 BRYANT ST,3777055,3777,55,14MFF-0013,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,6013083.726,2111696.027,37.77905111,-122.3983039,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0013&ExportPDF=1&Filename=14MFF-0013_schedule.pdf,,3/6/14 15:59,Mar  6 2014  3:53PM,1,3/15/15 0:00,"(37.7790511253548, -122.398303881324)"
528131,Quan Catering,Truck,3285000,BRYANT ST: 04TH ST \ I-80 E OFF RAMP to 05TH ST \ I-80 E ON RAMP (600 - 699),645 BRYANT ST,3777051,3777,51,14MFF-0068,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6012924.199,2111413.539,37.77826658,-122.3988359,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0068&ExportPDF=1&Filename=14MFF-0068_schedule.pdf,,3/19/14 14:47,Mar 19 2014  2:40PM,1,3/15/15 0:00,"(37.778266590477, -122.398835922435)"
550714,Two G's Catering,Truck,3294000,BRYANT ST: LANGTON ST to KATE ST (920 - 977),945 BRYANT ST,3780079,3780,79,14MFF-0104,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011062.611,2109567.575,37.77309408,-122.4051459,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0104&ExportPDF=1&Filename=14MFF-0104_schedule.pdf,,6/12/14 11:57,Jun 12 2014 11:47AM,1,3/15/15 0:00,"(37.7730940982598, -122.405145856475)"
550716,Two G's Catering,Truck,3295000,BRYANT ST: KATE ST to DECATUR ST (940 - 983),950 BRYANT ST,3758127,3758,127,14MFF-0104,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6010831.642,2109760.53,37.77361098,-122.4059584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0104&ExportPDF=1&Filename=14MFF-0104_schedule.pdf,,6/12/14 11:57,Jun 12 2014 11:47AM,1,3/15/15 0:00,"(37.7736109933029, -122.405958407102)"
526404,Munch A Bunch,Truck,24215000,BRYANT ST: ALAMEDA ST intersection,1525 BRYANT ST,3922A001A,3922A,001A,14MFF-0055,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6009575.985,2107645.792,37.76773409,-122.4101526,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0055&ExportPDF=1&Filename=14MFF-0055_schedule.pdf,,3/14/14 11:16,Mar 14 2014 11:04AM,1,3/15/15 0:00,"(37.7677341064635, -122.410152601932)"
525914,John's Catering #5,Truck,3309000,BRYANT ST: 19TH ST to 20TH ST (2100 - 2199),2157 BRYANT ST,4080065,4080,65,14MFF-0023,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6009684.39,2104752.654,37.75979627,-122.4095734,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0023&ExportPDF=1&Filename=14MFF-0023_schedule.pdf,,3/12/14 14:25,Mar 12 2014  2:10PM,1,3/15/15 0:00,"(37.759796285523, -122.409573421614)"
437198,Natan's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1580 BURKE AVE,5203066,5203,66,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016479.944,2099135.868,37.74475219,-122.3856792,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,4/12/13 14:43,Apr 12 2013  2:33PM,1,3/15/14 0:00,"(37.7447522054313, -122.385679248712)"
528138,Quan Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1575 BURKE AVE,5203043,5203,43,14MFF-0068,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6016176.048,2098933.04,37.74417845,-122.3867159,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0068&ExportPDF=1&Filename=14MFF-0068_schedule.pdf,,3/19/14 14:47,Mar 19 2014  2:40PM,1,3/15/15 0:00,"(37.7441784611912, -122.386715929749)"
528143,Park's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1570 BURKE AVE,5203066,5203,66,14MFF-0069,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016479.944,2099135.868,37.74475219,-122.3856792,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0069&ExportPDF=1&Filename=14MFF-0069_schedule.pdf,,3/19/14 14:51,Mar 19 2014  2:45PM,1,3/15/15 0:00,"(37.7447522054313, -122.385679248712)"
528150,Park's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1555 BURKE AVE,5203067,5203,67,14MFF-0069,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016389.778,2098759.392,37.74371348,-122.3859648,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0069&ExportPDF=1&Filename=14MFF-0069_schedule.pdf,,3/19/14 14:51,Mar 19 2014  2:45PM,1,3/15/15 0:00,"(37.743713489184, -122.385964790026)"
528162,Park's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1575 BURKE AVE,5203043,5203,43,14MFF-0069,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016176.048,2098933.04,37.74417845,-122.3867159,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0069&ExportPDF=1&Filename=14MFF-0069_schedule.pdf,,3/19/14 14:51,Mar 19 2014  2:45PM,1,3/15/15 0:00,"(37.7441784611912, -122.386715929749)"
543473,Natan's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1580 BURKE AVE,5203066,5203,66,14MFF-0100,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016479.944,2099135.868,37.74475219,-122.3856792,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0100&ExportPDF=1&Filename=14MFF-0100_schedule.pdf,,5/19/14 12:58,May 19 2014 12:45PM,1,3/15/15 0:00,"(37.7447522054313, -122.385679248712)"
559785,Mang Hang Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1570 BURKE AVE,5203066,5203,66,14MFF-0109,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6016479.944,2099135.868,37.74475219,-122.3856792,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0109&ExportPDF=1&Filename=14MFF-0109_schedule.pdf,,,Jul 10 2014  2:56PM,1,3/15/15 0:00,"(37.7447522054313, -122.385679248712)"
525602,Curry Up Now,Truck,3422000,BUSH ST: TREASURY PL to PETRARCH PL (220 - 251),225 BUSH ST,289001,289,1,14MFF-0021,APPROVED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,6012345.54,2116003.915,37.79083842,-122.4011604,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0021&ExportPDF=1&Filename=14MFF-0021_schedule.pdf,,3/11/14 14:12,Mar 11 2014  2:00PM,1,3/15/15 0:00,"(37.790838433222, -122.401160370289)"
530347,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,30049000,CALIFORNIA ST: DRUMM ST intersection,5 THE EMBARCADERO,0234 017,234,17,14MFF-0079,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6013916.72,2117244.027,37.794331,-122.3958111,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0079&ExportPDF=1&Filename=14MFF-0079_schedule.pdf,,3/27/14 11:25,Mar 27 2014 11:23AM,1,3/15/15 0:00,"(37.7943310170137, -122.395811053013)"
528124,Quan Catering,Truck,3524000,CALIFORNIA ST: DRUMM ST to DAVIS ST (1 - 99),50 CALIFORNIA ST,235022,235,22,14MFF-0068,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6013470.754,2117151.885,37.79405318,-122.3973477,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0068&ExportPDF=1&Filename=14MFF-0068_schedule.pdf,,3/19/14 14:47,Mar 19 2014  2:40PM,1,3/15/15 0:00,"(37.7940531975001, -122.397347693316)"
520247,Kara's Cupcakes,Truck,3525000,CALIFORNIA ST: DAVIS ST to FRONT ST (100 - 199),100 CALIFORNIA ST,236017,236,17,14MFF-0010,APPROVED,Cupcakes,6013263.641,2117118.161,37.79394905,-122.398062,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0010&ExportPDF=1&Filename=14MFF-0010_schedule.pdf,,2/27/14 14:46,Feb 27 2014  2:11PM,0,3/15/15 0:00,"(37.7939490660896, -122.398061963636)"
525588,"Expresso Subito, LLC.",Truck,3525000,CALIFORNIA ST: DAVIS ST to FRONT ST (100 - 199),150 CALIFORNIA ST,236019,236,19,14MFF-0019,APPROVED,Espresso Drinks,6013145.603,2117020.157,37.79367338,-122.3984635,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0019&ExportPDF=1&Filename=14MFF-0019_schedule.pdf,,3/11/14 12:48,Mar 11 2014 12:27PM,0,3/15/15 0:00,"(37.7936733952722, -122.398463509476)"
526118,"The Sandwich Stand, LLC.",Push Cart,24685000,CALIFORNIA ST: SANSOME ST intersection,351 CALIFORNIA ST,0261010A,261,010A,14MFF-0032,REQUESTED,Vietnamese sandwiches: spring rolls: bottle water: & can soda.,6012479.849,2116741.356,37.79287075,-122.4007475,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0032&ExportPDF=1&Filename=14MFF-0032_schedule.pdf,,,Mar 13 2014 11:41AM,0,3/15/14 0:00,"(37.7928707635098, -122.400747494067)"
490749,Munch India,Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),400 CALIFORNIA ST,239003,239,3,13MFF-0126,APPROVED,Daily rotating menus consisting of various local & organic vegetable: poultry: meat: seafood : rice & bread dishes.,6012277.508,2116903.356,37.79330428,-122.401459,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0126&ExportPDF=1&Filename=13MFF-0126_schedule.pdf,,8/5/14 14:56,Oct 31 2013  2:43PM,0,3/15/15 0:00,"(37.7933042893289, -122.401458998404)"
521807,"VK Industries, Inc.",Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),400 CALIFORNIA ST,238003,238,3,14MFF-0014,APPROVED,Indian Street Food,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0014&ExportPDF=1&Filename=14MFF-0014_schedule.pdf,,3/7/14 9:57,Mar  7 2014  9:33AM,0,3/15/15 0:00,
546634,"Cupkates Bakery, LLC",Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),430 CALIFORNIA ST,239029,239,29,14MFF-0102,APPROVED,Cupcakes,6012181.836,2116889.979,37.79326221,-122.4017891,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0102&ExportPDF=1&Filename=14MFF-0102_schedule.pdf,,6/2/14 15:32,Jun  2 2014 12:23PM,0,3/15/15 0:00,"(37.793262220691, -122.401789091353)"
577538,Philz Coffee Truck,Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),401 CALIFORNIA ST,260001,260,1,14MFF-0123,REQUESTED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6012304.287,2116717.605,37.79279574,-122.4013533,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0123&ExportPDF=1&Filename=14MFF-0123_schedule.pdf,,,Aug 12 2014  1:58PM,0,3/15/15 0:00,"(37.7927957553471, -122.401353280921)"
364615,The Chai Cart,Push Cart,3529000,CALIFORNIA ST: LEIDESDORFF ST to MONTGOMERY ST (449 - 499),400 MONTGOMERY ST,239009,239,9,12MFF-0084,REQUESTED,Hot Indian Chai (Tea) & Prepackaged Indian Snacks.,6011956.214,2116853.2,37.79314863,-122.4025672,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=12MFF-0084&ExportPDF=1&Filename=12MFF-0084_schedule.pdf,,,Apr  4 2012 12:54PM,0,3/15/15 0:00,"(37.7931486407515, -122.402567175568)"
530479,Sanguchon,Truck,3529000,CALIFORNIA ST: LEIDESDORFF ST to MONTGOMERY ST (449 - 499),475 CALIFORNIA ST,260010,260,10,14MFF-0086,APPROVED,Peruvian food,6012002.812,2116560.078,37.79234639,-122.4023853,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0086&ExportPDF=1&Filename=14MFF-0086_schedule.pdf,,3/28/14 10:51,Mar 28 2014 10:16AM,0,3/15/15 0:00,"(37.7923463989168, -122.402385322784)"
532141,San Pancho's Tacos,Truck,3670000,CAPITOL AVE: DE MONTFORT AVE to OCEAN AVE (1200 - 1299),1271 CAPITOL AVE,6935001,6935,1,14MFF-0089,APPROVED,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,5995019.526,2092127.388,37.72429778,-122.4593773,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0089&ExportPDF=1&Filename=14MFF-0089_schedule.pdf,,4/4/14 14:29,Apr  4 2014  2:23PM,1,3/15/15 0:00,"(37.7242977923624, -122.459377309538)"
532491,May Sun Kitchen,Truck,3736000,CARROLL AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 CARROLL AVE,4879023,4879,23,14MFF-0092,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015058.106,2091452.65,37.72357686,-122.3900591,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0092&ExportPDF=1&Filename=14MFF-0092_schedule.pdf,,4/11/14 7:08,Apr  8 2014  3:27PM,1,3/15/15 0:00,"(37.7235768703242, -122.39005910139)"
453012,Tacos Santana,Truck,3742000,CARROLL AVE: QUINT ST to BAY SHORE BLVD \ THORNTON AVE (2100 - 2199),2101 CARROLL AVE,5436012,5436,12,13MFF-0112,REQUESTED,Tacos: Burritos : Tortas: Quesadillas & Beverages,6011371.493,2093947.369,37.73022168,-122.4029785,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0112&ExportPDF=1&Filename=13MFF-0112_schedule.pdf,7/25/13 0:00,,Jun  5 2013 11:18AM,1,3/15/14 0:00,"(37.7302216951339, -122.402978526676)"
487714,Teresa Hotdogs,Truck,3790000,CASTRO ST: 17TH ST \ MARKET ST to 18TH ST (400 - 499),444 CASTRO ST,2647006,2647,6,13MFF-0125,REQUESTED,Hot dogs & various beverages,6002234.387,2105616.874,37.76174894,-122.4354011,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0125&ExportPDF=1&Filename=13MFF-0125_schedule.pdf,,,Oct 21 2013 12:21PM,0,,"(37.7617489518055, -122.435401104393)"
437208,Natan's Catering,Truck,2468000,CESAR CHAVEZ ST: 03RD ST to TENNESSEE ST (1000 - 1099),Assessors Block 4315/Lot03008,431503008,4315,3008,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,4/12/13 14:43,Apr 12 2013  2:33PM,1,3/15/14 0:00,
543483,Natan's Catering,Truck,2468000,CESAR CHAVEZ ST: 03RD ST to TENNESSEE ST (1000 - 1099),Assessors Block 4315/Lot03008,431503008,4315,3008,14MFF-0100,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0100&ExportPDF=1&Filename=14MFF-0100_schedule.pdf,,5/19/14 12:58,May 19 2014 12:45PM,1,3/15/15 0:00,
525590,"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",Truck,2471000,CESAR CHAVEZ ST: INDIANA ST to IOWA ST (1300 - 1399),1301 CESAR CHAVEZ ST,4352007,4352,7,14MFF-0020,REQUESTED,Tacos: Burritos: Tortas: Quesadillas: Sodas: Chips: Candy,6014982.07,2100806.303,37.74925586,-122.3909754,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0020&ExportPDF=1&Filename=14MFF-0020_schedule.pdf,,,Mar 11 2014 12:43PM,1,3/15/14 0:00,"(37.7492558733397, -122.390975379567)"
528133,Quan Catering,Truck,2471000,CESAR CHAVEZ ST: INDIANA ST to IOWA ST (1300 - 1399),1301 CESAR CHAVEZ ST,4352007,4352,7,14MFF-0068,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6014982.07,2100806.303,37.74925586,-122.3909754,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0068&ExportPDF=1&Filename=14MFF-0068_schedule.pdf,,3/19/14 14:47,Mar 19 2014  2:40PM,1,3/15/15 0:00,"(37.7492558733397, -122.390975379567)"
